"Linear Acceleration"
"Time (sec)","Linear Acceleration2 (meter/sec**2)"
2.48750000000002,18.9263934557955
2.49166666666669,19.7626231247181
2.49583333333335,20.5537974986971
2.50000000000002,21.2968171590709
2.50416666666669,21.9887493047487
2.50833333333335,22.6268425589343
2.51250000000002,23.2085405952588
2.51666666666669,23.7314946462588
2.52083333333335,24.1935748362265
2.52500000000002,24.5928803616133
2.52916666666669,24.9277485251472
2.53333333333335,25.1967626265447
2.53750000000002,25.398758721131
2.54166666666669,25.53283128417
2.54583333333335,25.5983377008319
2.55000000000002,25.5949017950434
2.55416666666669,25.5224160627479
2.55833333333336,25.3810430061291
2.56250000000002,25.1712152244464
2.56666666666669,24.89363444066
2.57083333333336,24.5492693931603
2.57500000000002,24.1393525438066
2.57916666666669,23.6653756298998
2.58333333333336,23.1290839632994
2.58750000000002,22.5324695147447
2.59166666666669,21.8777626957066
2.59583333333336,21.1674228419519
2.60000000000002,20.4041273278882
2.60416666666669,19.59075944859
2.60833333333336,18.730394667445
2.61250000000002,17.8262859071048
2.61666666666669,16.8818470639592
2.62083333333336,15.9006355576846
2.62500000000003,14.8863334178427
2.62916666666669,13.842727286941
2.63333333333336,12.7736873042243
2.63750000000003,11.6831450530101
2.64166666666669,10.5750706842145
2.64583333333336,9.45344941236483
2.65000000000003,8.32225758442959
2.65416666666669,7.18543850100517
2.65833333333336,6.04687831858523
2.66250000000003,4.91038214828743
2.66666666666669,3.77965079657915
2.67083333333336,2.65825824156743
2.67500000000003,1.5496302653358
2.67916666666669,0.457024416426476
2.68333333333336,-0.616488377949113
2.68750000000003,-1.66804036080929
2.6916666666667,-2.69498138940089
2.69583333333336,-3.69489112285634
2.70000000000003,-4.6655888057316
2.7041666666667,-5.60514047916225
2.70833333333336,-6.5118636498173
2.71250000000003,-7.38432927448658
2.7166666666667,-8.22136117730316
2.72083333333336,-9.02203289615578
2.72500000000003,-9.78566210216247
2.7291666666667,-10.5118027030883
2.73333333333336,-11.2002348482601
2.73750000000003,-11.8509529806023
2.7416666666667,-12.4641522454799
2.74583333333336,-13.0402134264457
2.75000000000003,-13.5796867061186
2.7541666666667,-14.0832745343557
2.75833333333337,-14.5518137969669
2.76250000000003,-14.9862576168632
2.7666666666667,-15.3876569866185
2.77083333333337,-15.7571424501669
2.77500000000003,-16.0959060791641
2.7791666666667,-16.4051839152298
2.78333333333337,-16.6862389702717
2.78750000000003,-16.940345085551
2.7916666666667,-17.1687715455154
2.79583333333337,-17.3727687332579
2.80000000000003,-17.5535547489633
2.8041666666667,-17.7123031252109
2.80833333333337,-17.8501316098831
2.81250000000003,-17.968092055425
2.8166666666667,-18.0671614029366
2.82083333333337,-18.1482337074474
2.82500000000004,-18.2121133369235
2.8291666666667,-18.2595089178271
2.83333333333337,-18.2910286880873
2.83750000000004,-18.307176329737
2.8416666666667,-18.3083481281931
2.84583333333337,-18.2948307339697
2.85000000000004,-18.2667999307021
2.8541666666667,-18.2243201884379
2.85833333333337,-18.167345021889
2.86250000000004,-18.0957181783848
2.8666666666667,-18.0091756027361
2.87083333333337,-17.9073482028408
2.87500000000004,-17.7897654268672
2.8791666666667,-17.6558596326789
2.88333333333337,-17.5049712947666
2.88750000000004,-17.3363550714647
2.89166666666671,-17.1491866244675
2.89583333333337,-16.9425705154225
2.90000000000004,-16.7155487102927
2.90416666666671,-16.4671102136864
2.90833333333337,-16.1962014346829
2.91250000000004,-15.901737484523
2.91666666666671,-15.5826143143627
2.92083333333337,-15.2377216669932
2.92500000000004,-14.8659567741879
2.92916666666671,-14.4662387719191
2.93333333333337,-14.0375236920253
2.93750000000004,-13.5788199758501
2.94166666666671,-13.0892043362877
2.94583333333337,-12.567837886836
2.95000000000004,-12.0139822868278
2.95416666666671,-11.4270158406755
2.95833333333338,-10.8064492420533
2.96250000000004,-10.1519408606777
2.96666666666671,-9.46331129231856
2.97083333333338,-8.74055700971406
2.97500000000004,-7.98386286303375
2.97916666666671,-7.1936132642788
2.98333333333338,-6.37040182241528
2.98750000000004,-5.51503927320687
2.99166666666671,-4.62855957918614
2.99583333333338,-3.7122239202304
3.00000000000004,-2.76752271957128
3.00416666666671,-1.79617538671481
3.00833333333338,-0.800127771701393
3.01250000000004,0.218452379795634
3.01666666666671,1.25718252083022
3.02083333333338,2.31347425075836
3.02500000000005,3.38454450611148
3.02916666666671,4.46742860928586
3.03333333333338,5.55899512622567
3.03750000000005,6.65596232691415
3.04166666666671,7.75491606762442
3.04583333333338,8.85232887775348
3.05000000000005,9.94458004271704
3.05416666666671,11.0279764473358
3.05833333333338,12.0987739796652
3.06250000000005,13.1531992117555
3.06666666666671,14.1874713056489
3.07083333333338,15.197823666985
3.07500000000005,16.1805254758898
3.07916666666671,17.1319027473373
3.08333333333338,18.0483586743423
3.08750000000005,18.9263934501674
3.09166666666672,19.7626231316667
3.09583333333338,20.553797494805
3.10000000000005,21.2968171578019
3.10416666666672,21.9887493111828
