"Linear Displacement"
"Time (sec)","Linear Displacement1 (meter)"
3.3708333333334,-1.27870917821011
3.37500000000006,-1.27339567201393
3.37916666666673,-1.2683615764394
3.3833333333334,-1.2636122630595
3.38750000000006,-1.25915261333881
3.39166666666673,-1.2549870407331
3.3958333333334,-1.25111951271273
3.40000000000006,-1.24755357245967
3.40416666666673,-1.24429236000631
3.4083333333334,-1.24133863260241
3.41250000000006,-1.23869478411517
3.41666666666673,-1.23636286328719
3.4208333333334,-1.23434459069499
3.42500000000007,-1.23264137427057
3.42916666666673,-1.2312543232658
3.4333333333334,-1.23018426055789
3.43750000000007,-1.22943173321067
3.44166666666673,-1.22899702122381
3.4458333333334,-1.22888014441703
3.45000000000007,-1.22908086741263
3.45416666666673,-1.22959870269407
3.4583333333334,-1.23043291173282
3.46250000000007,-1.23158250419017
3.46666666666673,-1.23304623521432
3.4708333333334,-1.23482260086691
3.47500000000007,-1.23690983172739
3.47916666666673,-1.23930588473691
3.4833333333334,-1.24200843335807
3.48750000000007,-1.24501485614088
3.49166666666674,-1.24832222379964
3.4958333333334,-1.25192728492095
3.50000000000007,-1.25582645043723
3.50416666666674,-1.26001577701607
3.5083333333334,-1.26449094953087
3.51250000000007,-1.2692472627932
3.51666666666674,-1.2742796027431
3.5208333333334,-1.2795824273076
3.52500000000007,-1.28514974715202
3.52916666666674,-1.29097510656213
3.5333333333334,-1.29705156470652
3.53750000000007,-1.30337167753961
3.54166666666674,-1.30992748061406
3.5458333333334,-1.31671047307772
3.55000000000007,-1.3237116031345
3.55416666666674,-1.33092125524955
3.55833333333341,-1.33832923937715
3.56250000000007,-1.34592478248495
3.56666666666674,-1.35369652263903
3.57083333333341,-1.36163250590234
3.57500000000007,-1.36972018628304
3.57916666666674,-1.37794642894955
3.58333333333341,-1.38629751690622
3.58750000000007,-1.39475916129681
3.59166666666674,-1.40331651547337
3.59583333333341,-1.41195419293606
3.60000000000007,-1.42065628921409
3.60416666666674,-1.42940640772219
3.60833333333341,-1.4381876895884
3.61250000000007,-1.44698284741081
3.61666666666674,-1.45577420286176
3.62083333333341,-1.46454372801991
3.62500000000008,-1.47327309027292
3.62916666666674,-1.4819437005981
3.63333333333341,-1.49053676499458
3.63750000000008,-1.49903333880955
3.64166666666674,-1.50741438367345
3.64583333333341,-1.51566082673381
3.65000000000008,-1.52375362185707
3.65416666666674,-1.53167381245002
3.65833333333341,-1.53940259553925
3.66250000000008,-1.54692138673769
3.66666666666674,-1.55421188572124
3.67083333333341,-1.56125614183682
3.67500000000008,-1.56803661946452
3.67916666666674,-1.57453626276097
3.68333333333341,-1.58073855941894
3.68750000000008,-1.58662760308835
3.69166666666675,-1.59218815411613
3.69583333333341,-1.59740569827726
3.70000000000008,-1.60226650318515
3.70416666666675,-1.60675767208703
3.70833333333341,-1.61086719476847
3.71250000000008,-1.61458399531036
3.71666666666675,-1.61789797646135
3.72083333333341,-1.6208000604087
3.72500000000008,-1.62328222575059
3.72916666666675,-1.62533754049319
3.73333333333341,-1.62696019091541
3.73750000000008,-1.62814550616455
